0.000000000000000000e+00,8.442434629146564475e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163408364911808167e+04,0.000000000000000000e+00
1.060584315619352674e+04,0.000000000000000000e+00,3.720411836912322997e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.857219633955537574e+03,0.000000000000000000e+00,1.050878339413131107e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.054663763487782489e+03
0.000000000000000000e+00,0.000000000000000000e+00,3.953530287599182429e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.973471921076460603e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.286567923404233261e+04,0.000000000000000000e+00,1.668240885473886738e+04,1.698567347018761939e+04,1.545006460655661976e+04,0.000000000000000000e+00,6.378208578339978885e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.867421627902555883e+03,0.000000000000000000e+00,1.711565863487761817e+04,1.608168491095751051e+04,0.000000000000000000e+00,6.959957744430364983e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.308846953094948731e+03,1.685822738201440370e+04,0.000000000000000000e+00,1.569620306044487734e+04,0.000000000000000000e+00,7.593417740358001538e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.138773437123099029e+03,1.732718687614702867e+04,1.712071277871727580e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.690917280884026695e+03
1.059809243044441791e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.932514707830135194e+03
0.000000000000000000e+00,0.000000000000000000e+00,3.308185713718235093e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.438876345554913314e+03,1.544583572857721447e+04,1.547082350625495746e+04,1.438537562750971483e+04,1.975131766221079670e+04,0.000000000000000000e+00
