9.381463742517338611e-01,5.393781779336010059e-03,5.694379260764417285e-03,7.170253908986965255e-03,6.678560294681151061e-03,5.988741641486381058e-03,6.516880718158089489e-03,6.608559022593094891e-03,6.549705529945754230e-03,5.793327807666111967e-03,5.459435784647059461e-03
5.833022768305990216e-03,9.374170438916767933e-01,5.896088823247605352e-03,5.916919360768975976e-03,6.788107719318091891e-03,7.982597434084012789e-03,5.904577391356241080e-03,6.281608751398085402e-03,5.587238970736368472e-03,6.414509654233668638e-03,5.978285234873289070e-03
5.160183285478645542e-03,6.352386217886990365e-03,9.379181770953600727e-01,7.657738038982193213e-03,5.117235153307258741e-03,6.421493130187500877e-03,6.279776033637040136e-03,5.306006165096958938e-03,7.291727822354454082e-03,7.204912350606140423e-03,5.290364707103202904e-03
5.901175565769955014e-03,5.911090271939785715e-03,6.776550747811835133e-03,9.397235465504407692e-01,5.724782594860232561e-03,5.332244173855223493e-03,7.201390841507204418e-03,5.720809345081061259e-03,6.410177482428482121e-03,5.575198009673394857e-03,5.723034416631928717e-03
6.877036153355896124e-03,6.524038899340177215e-03,6.740609793490669709e-03,6.658128178556156976e-03,9.365630468216108451e-01,6.582481656284132343e-03,5.789697711935752437e-03,5.959572228430643111e-03,7.111185403504148399e-03,6.055288260521518237e-03,5.138914892969847874e-03
6.892533105041782730e-03,5.926973331103667364e-03,6.325358468513905298e-03,6.126853572013167548e-03,6.389247555594942257e-03,9.365583840794877712e-01,5.873538938146915384e-03,6.733270917892907916e-03,6.186334657140883306e-03,6.537889828098156740e-03,6.449615546966079756e-03
6.897717239072551076e-03,6.354215125989704643e-03,6.082286202004803626e-03,6.100510837837632566e-03,7.949069066327345973e-03,6.299948709376645625e-03,9.355534638614475540e-01,6.048083933921777691e-03,5.925553598464648568e-03,6.575125141569347631e-03,6.214026283986517560e-03
6.723907745928786074e-03,6.357819705635048453e-03,7.611018781446724814e-03,6.202958089369319840e-03,6.653237118942442047e-03,6.500229714654091710e-03,6.687304758001708094e-03,9.356237740596170527e-01,5.708002629720800893e-03,6.011047251177977988e-03,5.920700145505439389e-03
5.558470124768969713e-03,5.790139583478019075e-03,6.575928983662035487e-03,6.625851574851510453e-03,6.705910940120748433e-03,7.461219770440403153e-03,7.369901869703478388e-03,5.509661264785844191e-03,9.362310839244064598e-01,5.930359845815364427e-03,6.241472117967669132e-03
7.326740372342615930e-03,6.889853209643092419e-03,6.917885064994945543e-03,6.011457356226350933e-03,6.755112694874634144e-03,6.048022729186245360e-03,6.849538906135359956e-03,6.297057581864158420e-03,6.149176807673668518e-03,9.349249898593404717e-01,5.830165417718784909e-03
5.831701004815428337e-03,6.989717775830466169e-03,7.162570490236759221e-03,6.527358421398868522e-03,7.798404154823746805e-03,6.599403850463089923e-03,6.643225216404756092e-03,6.148153469221522699e-03,4.702005385304946355e-03,6.399725416075031405e-03,9.351977348154238978e-01
