9.525292204899936666e-01,7.703546013879744928e-03,4.968151657970844119e-03,6.158726858217328584e-03,4.908884756094947580e-03,5.072913339393280048e-03,6.872640170211928926e-03,5.677981717570396679e-03,6.107934996667104509e-03
5.704623108792904185e-03,9.498662059080221765e-01,6.207487235618282077e-03,7.305857481063505673e-03,5.077237709064632599e-03,6.995693103121597943e-03,5.970554088621548780e-03,5.829581481374814488e-03,7.042759884320744235e-03
6.856306539112164145e-03,7.246997481295168464e-03,9.494384640748310122e-01,4.823208623746436281e-03,6.241992372123023394e-03,7.234691991939143363e-03,6.378360410287065192e-03,6.186379356744141703e-03,5.593599149921938893e-03
6.363273238607732550e-03,5.672144760863245296e-03,6.180744899799144217e-03,9.511294453235116242e-01,5.874830513551744689e-03,6.217908091911250601e-03,5.683287778734330900e-03,6.903379578739570442e-03,5.974985814281442986e-03
5.799029545877924276e-03,6.385121972820034277e-03,6.197906199422162365e-03,6.739182490684742649e-03,9.493820918186820501e-01,6.860086492499313515e-03,5.961893347304314007e-03,6.660556512642888845e-03,6.014131620066179643e-03
6.878569199779540309e-03,7.279280072258671221e-03,6.351600919456937451e-03,9.481607961430643661e-01,6.280077804024159979e-03,6.608959180881432416e-03,6.468478104596153515e-03,6.467810599407373615e-03,5.504427976530290763e-03
5.651066735588745026e-03,5.699114215073968100e-03,7.409983575523091184e-03,7.861062460349574690e-03,5.182759248173126471e-03,9.506039345237495830e-01,6.950221839816480597e-03,5.680989110503464022e-03,4.960868291221560110e-03
7.200817564464920967e-03,5.750900835080950332e-03,6.304997821658138782e-03,9.497149231823617255e-01,6.625121988394018849e-03,5.879597377174356279e-03,6.165899972663983070e-03,5.766821816895265074e-03,6.590919441307345472e-03
6.880193644963546705e-03,5.632605260609597000e-03,6.322392641283914455e-03,5.655866227906512951e-03,5.716860470552316553e-03,6.954455909840293396e-03,9.488806559504039395e-01,6.708932072307838453e-03,7.248037822131802449e-03
6.696574811083120214e-03,6.710905900705344158e-03,5.507695085773078696e-03,7.385002432223867694e-03,6.258497754879257212e-03,6.015577267750879878e-03,6.098848389142660399e-03,9.495650779517748052e-01,5.761820406667124417e-03
7.097957624721620146e-03,7.494037401027425077e-03,7.130290822648058247e-03,6.341465766991532041e-03,6.694024461307260428e-03,5.242744423434556218e-03,6.123549200802210629e-03,7.039158111128897104e-03,9.468367721879390464e-01
