9.379516289456754086e-01,5.915053118203316036e-03,7.323515317578405473e-03,6.460441677525617134e-03,6.520351333904101168e-03,6.716725457393045093e-03,5.298489066182918497e-03,5.959986500100002658e-03,6.307518255792115593e-03,5.961817683483684044e-03,5.584472644161110784e-03
6.149423603950997935e-03,9.380803376461461784e-01,6.764775125633021129e-03,5.824511382073153595e-03,6.855742281621709198e-03,6.424332907703718225e-03,5.420646401603463477e-03,6.475817489364870706e-03,5.926572012055614062e-03,5.927822082867025867e-03,6.150019066979648882e-03
6.486324604824369316e-03,5.537021594460163863e-03,9.391727667085190134e-01,6.120474716035146853e-03,7.609138977969749987e-03,5.843296013200513159e-03,5.944292382802238150e-03,5.462417967844844860e-03,5.825934252771539437e-03,5.766740396204552907e-03,6.231592385368253141e-03
5.113497142234720363e-03,6.802699550661377333e-03,6.107220696513608084e-03,9.449644724634651549e-01,5.352252831414387041e-03,5.570824239357002362e-03,4.851575377361259760e-03,5.969846717532618398e-03,4.818431792712489156e-03,5.211893548201358868e-03,5.237285640544634205e-03
6.666321305416327003e-03,6.855529458492990932e-03,6.888220507475689529e-03,6.411922984619271987e-03,9.336936338485202214e-01,6.417856522841661887e-03,6.159998276284149935e-03,6.907324555480640060e-03,7.047379716008769085e-03,5.957136491327725929e-03,6.994676333533450009e-03
6.141779398631730912e-03,6.020429400603417511e-03,5.262659819070123618e-03,5.847140633236647816e-03,5.721929969432690971e-03,9.379744941026143534e-01,6.683903119450462262e-03,6.811627139755138671e-03,7.065969922884516273e-03,6.327920884502227436e-03,6.142145609818395330e-03
4.550093864991199173e-03,6.900535315723161332e-03,6.998291892896142674e-03,6.369303827884725822e-03,5.702238443684868457e-03,5.273045181255488559e-03,9.375554941186493574e-01,6.134137972418061448e-03,6.785335167797156355e-03,7.908244078560245152e-03,5.823280136139746301e-03
6.346489613574085066e-03,6.189675307942193831e-03,6.156898159376665569e-03,5.782696449183453817e-03,5.706777021478579882e-03,7.275926573523242187e-03,6.026409617787595319e-03,9.378212765315485644e-01,5.905532415791116610e-03,6.231657520951901230e-03,6.556660788842980266e-03
6.455115667061716613e-03,5.694398873656568785e-03,7.239121705043907208e-03,5.343657362928916008e-03,5.918851953789701879e-03,6.256764041967442271e-03,6.407859379414291776e-03,5.822690791314349273e-03,9.374578587088924220e-01,6.817225795537141912e-03,6.586455720393851951e-03
6.615071395360662757e-03,5.993692927219873047e-03,6.320633082545230180e-03,5.608492144878090939e-03,5.922230791060319362e-03,6.473517146132286640e-03,6.766757279555832456e-03,6.915948206166784920e-03,6.740504504081946784e-03,9.368206091492871090e-01,5.822543373710845592e-03
7.227448467615589511e-03,6.312761147814162019e-03,6.486518646679046395e-03,5.831572807721056850e-03,6.605217977559350341e-03,7.061539293475453498e-03,5.394617639280719495e-03,6.716774128646112868e-03,6.778607507470507318e-03,6.785459995996963485e-03,9.347994823877403547e-01
