6.802707725105982921e-03,7.058060928671268039e-03,7.587424603850441429e-02,7.384334032432946296e-03,7.971535491618605973e-02,7.935711154700790526e-02,7.767728749864231952e-02,7.419865364478048751e-03,1.435866835627306048e-01,7.522283185670784744e-02,7.565213385981894335e-03,6.172142605345350488e-03,6.857640150831298756e-03,7.390630284162834351e-03,7.150384794106230506e-03,7.947627041316842819e-03,5.960229911971274587e-03,3.606461139728929788e-01,7.601454427276070104e-03,6.822599950350945880e-03,8.948359398102347442e-03,6.839120607194004893e-03
1.088858882486312685e-02,9.020411554033321705e-03,1.050976540543750171e-01,1.019692156044410374e-02,2.075586418916240405e-01,2.071312787568863334e-01,8.948141518094152383e-03,8.914425930939448919e-03,1.042078957771416271e-02,8.061737382548115824e-03,1.071979114975623280e-02,8.813849824108448486e-03,1.018062594713023752e-02,1.012171309466471450e-02,8.287138874216011530e-03,8.307910029030600788e-03,2.135061701070268270e-01,8.508303113777751156e-03,1.175184396859065700e-02,9.758157278666541173e-03,1.044566849033297523e-01,9.349220658180321109e-03
8.156014925813698246e-02,3.955317585187068663e-01,8.091737748109786854e-02,8.435974130482663813e-02,8.289046589400127230e-02,8.225686966262865663e-02,8.401411252406933150e-03,6.356737404000582445e-03,7.034513356009278531e-03,8.379698852625745709e-03,7.731213580352785594e-03,8.171837395508022017e-02,6.633839956459502626e-03,8.251699610286898634e-03,7.495400945446327283e-03,6.297795515800089401e-03,7.563895414596171797e-03,7.130630783378184151e-03,6.540417096620456186e-03,7.693902299327557391e-03,7.798841845298546370e-03,7.455266012912479569e-03
2.521194603526145939e-02,2.585100849464413639e-02,2.513200966722346774e-02,2.235158464215480228e-02,2.322137351740726635e-02,2.558781714977838295e-02,1.997823855401991908e-02,2.394346130010794813e-02,2.216477380441008241e-02,2.722737590799647472e-02,2.562167185844074768e-02,2.621369965042937289e-01,2.380897607121876605e-02,2.240396776042602456e-02,2.181647744188527915e-02,2.184391907471672223e-02,2.121772238260552154e-02,2.474958346656599972e-02,2.659261717782844189e-02,1.911651029553814926e-02,2.478086006319591209e-02,2.652411088302801812e-01
1.158646401794601218e-02,1.246066015148822488e-02,1.156360902894793159e-02,1.321881576087564070e-01,1.269116228351044838e-02,1.274899877996074279e-02,1.273132892778510404e-02,1.142179026160785975e-02,1.025915470876124017e-02,1.302614154948501801e-01,1.317983256388415361e-02,1.374958420773659540e-01,3.800853653959070932e-01,1.106305973135079425e-02,1.139425713582492734e-02,1.345060309445035920e-02,1.288657718023988007e-02,1.125916786257071152e-02,1.196350187042010196e-02,1.226297169549339476e-02,1.427060139773732826e-02,1.277547873114076409e-02
2.211949428901931192e-02,1.817504458770916043e-02,1.712226293052892395e-02,1.733424144075233417e-02,2.160467192487030563e-01,2.207614461586382970e-01,1.860380621668499337e-02,1.872769357347445554e-02,1.849808247506132264e-02,1.873036491892882474e-02,1.691170690651716199e-02,2.101889125754920207e-02,1.704051807642353519e-02,1.956820344635521944e-02,2.062431088688300093e-02,1.717885236441782371e-02,1.895258108683485140e-02,1.804180599477212335e-02,2.006758781153944113e-02,2.043741614765094139e-01,1.907333636005992261e-02,2.102888849263769358e-02
1.116011429973515073e-01,1.028698177019249718e-02,1.050611543214307296e-02,8.400668028975778398e-03,2.050667996057433939e-01,2.026105952929135867e-01,1.044889468096896028e-02,7.628862414412929463e-03,1.010580015919415771e-02,1.079358055500684137e-02,8.380963401016553252e-03,1.198207572257849185e-02,2.051473204874323941e-01,7.869395804557059379e-03,1.090517755263492247e-02,1.060411449857460650e-02,1.024392412286386986e-02,1.046632732890209923e-02,1.073193357356603816e-01,9.776992133944647015e-03,9.994477428175593814e-03,9.860454846756431732e-03
2.624639475296170615e-02,2.323964962131123881e-03,4.966310901385270760e-02,5.015713514354192687e-02,5.229580756325056395e-02,5.313270101330827555e-02,2.652199105406047655e-02,2.411183421782245317e-03,7.327157193860138473e-02,2.722883653925270431e-02,4.994747707736224562e-02,1.482881070845705473e-01,2.287473653068030580e-03,3.436234058755117671e-01,5.125416629569041344e-02,2.634743808007360827e-02,2.376985395561101531e-03,2.413828457050059932e-03,2.532832906857768619e-03,2.229698685636800383e-03,2.799573137684923871e-03,2.646317948189483554e-03
5.351516331337680989e-03,5.556718618276387106e-03,4.944038287182439713e-03,6.585791964194987434e-03,5.525217827589020553e-03,5.565386207301050749e-03,5.484021083199052196e-03,1.224082159843280088e-01,6.767056646867790695e-03,6.829310173552614882e-02,1.223456504570896997e-01,2.934991731732414788e-01,5.452114832653111483e-03,6.056406274063692863e-02,5.640857721504206196e-03,6.604069004640646112e-02,5.560970535034493421e-03,5.196146348478286603e-03,5.096119057359819668e-03,6.203368002122457495e-03,5.408905298733945877e-03,1.825108771009363584e-01
1.551459281508626130e-02,1.402757583223686669e-02,1.148707751655279538e-02,1.390996224799176222e-02,1.504360337627668430e-02,1.460330720011760591e-02,1.308731651325845298e-02,1.128510349938741109e-02,1.417194013288215239e-02,1.423570899544926611e-02,1.475122699512251001e-01,2.884061383311665727e-01,1.539682480111381584e-02,1.557588590494919656e-02,1.569143673999642830e-02,1.350658645087676225e-02,2.941697347482999936e-01,1.555415517945053609e-02,1.473169732416777615e-02,1.278529001126789584e-02,1.558566104380854252e-02,1.371813138443785975e-02
9.653518127025008388e-03,1.017119253404779981e-02,1.162729699541305006e-01,1.176285125384624319e-01,1.248366585287176006e-01,1.257278898141544476e-01,1.140349449609453884e-02,3.273440479124756219e-01,1.017290654108914637e-02,1.115784262549083736e-02,1.119620819073773033e-02,1.115416082591378678e-02,1.109479550929157697e-02,1.144273169295053835e-02,1.095861494036916642e-02,1.210034950008834383e-02,1.265182536659725451e-02,1.049808395326985201e-02,1.051534603361650028e-02,1.140823196094182049e-02,1.216253936810800934e-02,1.044807958642767279e-02
4.094560852400239842e-02,4.089284851913888019e-02,4.537865465592724745e-02,3.755527936517321502e-02,4.804086194757762468e-02,5.432648892154762210e-02,4.686436601849140737e-02,4.179236019776344513e-02,4.057179406238830416e-02,4.301939562901390540e-02,4.955314862057234176e-02,4.457267808192934971e-02,4.797747988007420444e-02,4.914516001485200181e-02,4.321517124915485314e-02,5.485577451147204131e-02,4.655771534175898868e-02,4.602908173467484126e-02,5.246947171935525955e-02,4.255027046503827987e-02,4.109010222032320747e-02,4.259628831977061575e-02
1.472373702446821420e-01,1.355356360749186348e-02,1.675011773203201326e-02,1.406919906489268075e-02,1.697988819195300064e-02,1.690131074275673731e-02,1.526574445213110254e-01,1.476193142923346024e-02,1.587745900105727304e-01,1.158597560726933734e-02,1.332687242268848320e-02,1.431904932319097434e-02,1.359147087826988523e-02,1.472905664379794977e-01,1.422502043550513511e-02,1.297411624888325683e-02,1.547447768392076206e-01,1.389719864837208642e-02,1.303090942260518026e-02,1.144149963371472213e-02,1.247111161120721505e-02,1.541601694618056038e-02
4.545490086826665249e-02,5.143616397710351618e-02,4.568010965022330921e-02,4.622159526453755579e-02,3.843288541175461648e-02,4.379191972137715105e-02,4.808759044280221800e-02,4.856635964024352825e-02,4.155336729641449095e-02,4.236294505675692462e-02,4.469162250204115894e-02,4.572396821089819846e-02,4.570398684508486520e-02,4.568781805254069905e-02,4.459983696289546856e-02,5.364852974611004910e-02,3.888012628164472934e-02,4.750172789513018579e-02,4.797439579376338442e-02,4.951795577770649187e-02,4.380316726660705290e-02,4.067902733609786436e-02
9.602838626228657470e-02,8.675752074560328514e-03,8.743932807179938607e-03,1.025478627420650310e-02,8.184372474427017291e-03,7.776483682264971782e-03,1.005623871691620763e-01,3.735125732205547000e-01,1.827063500337722524e-01,9.726973616335596318e-02,8.164286505112238260e-03,8.785255638503873532e-03,9.260902673249551270e-03,9.334223054397036354e-03,7.877685360041060056e-03,8.773825073415416828e-03,9.398507002277215264e-03,8.355745803423682977e-03,7.229125755304289906e-03,1.000230490482577339e-02,9.548487664527247065e-03,9.554890403152192097e-03
9.859119729377531505e-02,9.538798739274193320e-03,9.523178764794520967e-02,1.009549169227530602e-01,8.488673969037673420e-03,8.532172128927314331e-03,9.902175702873246624e-03,9.619931272998672248e-03,1.873862983709099483e-01,9.887372715292771369e-03,8.245294987346727181e-03,8.143972718059085472e-03,1.023329901689018669e-02,9.544252263604753941e-03,9.948547942654192844e-03,9.426746807886438040e-03,8.606413943689271082e-03,7.612729668415377238e-03,8.415489869847166474e-03,9.635489618952752452e-03,2.728527637617176871e-01,9.920167463714894829e-02
4.375140321659803239e-02,4.641356186484455609e-02,4.684573067627656462e-02,4.976531814139345533e-02,4.607260696183449605e-02,4.359831435982436387e-02,4.374631796588148575e-02,4.271637302568166011e-02,4.568330793193554201e-02,4.684468722985981465e-02,4.429902320275557609e-02,4.534499866122447542e-02,4.701806506163625637e-02,4.291551745811721108e-02,4.784287915936084878e-02,4.336607005936956444e-02,4.401586883626967817e-02,4.750789549364995562e-02,4.355515605152717601e-02,4.141613403277986244e-02,5.104074701580719325e-02,4.624002359337212736e-02
7.034959268921492197e-03,5.773355720357096869e-03,6.078198104727277999e-03,5.491485303388451457e-03,5.506919304733091935e-03,4.721120578748984158e-03,5.923997182985556859e-02,4.892353979707779639e-03,6.296765353588242020e-02,5.748990168948575619e-02,1.142133618695992114e-01,2.238452810358576572e-01,6.601421961747177235e-03,5.296780302425222083e-03,4.931676654225530809e-03,6.314794313954369409e-02,5.664532373777347515e-03,4.382840677304765918e-03,1.673312175406789781e-01,1.730798548245711388e-01,5.960485968178112076e-03,6.348684336283153505e-03
