-3.999999999999985789e-01,3.000000000000007105e-01
-3.999999999999985789e-01,4.000000000000003553e-01
-3.999999999999985789e-01,5.000000000000000000e-01
-3.999999999999985789e-01,6.000000000000014211e-01
-3.999999999999985789e-01,7.000000000000010658e-01
-5.000000000000000000e-01,7.000000000000010658e-01
-5.999999999999996447e-01,7.000000000000010658e-01
-5.999999999999996447e-01,8.000000000000007105e-01
-6.999999999999992895e-01,8.000000000000007105e-01
-7.999999999999989342e-01,8.000000000000007105e-01
