-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
-3.799999999999999822e+00,-4.899999999999999467e+00
