1.000000000000014211e-01,2.500000000000000000e+00
1.000000000000014211e-01,2.400000000000000355e+00
1.000000000000014211e-01,2.300000000000000711e+00
1.000000000000014211e-01,2.200000000000001066e+00
1.000000000000014211e-01,2.100000000000001421e+00
2.000000000000010658e-01,2.100000000000001421e+00
2.000000000000010658e-01,2.000000000000000000e+00
2.000000000000010658e-01,1.900000000000000355e+00
2.000000000000010658e-01,1.800000000000000711e+00
2.000000000000010658e-01,1.700000000000001066e+00
