24,0,0,3,5,9,25,32,24,0,2,11,14,10,10,25,24,0,0,9,16,8,9,30
24,0,0,3,4,6,28,32,24,0,2,6,16,12,9,28,24,0,0,3,20,9,8,31
24,0,0,3,5,6,27,32,24,0,2,6,16,12,9,28,24,0,0,3,20,9,8,31
24,0,0,3,4,6,27,32,24,0,2,6,16,12,9,28,24,0,0,3,20,9,8,32
24,0,0,4,6,5,24,34,24,0,3,7,15,11,9,28,24,0,0,3,19,10,8,32
24,0,1,4,6,5,24,33,24,0,3,7,15,11,9,28,24,0,0,3,19,10,8,32
24,0,1,5,6,5,25,32,24,0,3,8,14,12,9,27,24,0,0,4,19,11,8,30
24,0,1,4,6,5,25,32,24,0,3,8,14,12,9,27,24,0,0,4,19,11,8,31
24,0,1,4,6,5,25,32,24,0,3,7,15,12,9,27,24,0,0,3,18,12,8,31
24,0,1,7,8,6,22,28,24,0,4,11,14,12,9,23,24,0,0,5,21,12,9,26
24,0,1,6,9,6,22,29,24,0,3,11,15,12,9,23,24,0,0,4,21,13,8,26
24,0,2,10,9,7,18,26,24,0,7,12,14,10,8,21,24,0,2,6,21,12,8,23
24,0,2,10,10,7,18,26,24,0,7,12,14,10,8,21,24,0,2,6,21,12,8,23
24,0,2,11,9,7,18,26,24,0,6,13,14,10,8,21,24,0,1,7,22,12,8,23
24,0,3,12,10,7,16,25,24,0,9,13,13,10,8,20,24,0,2,8,21,12,8,22
24,0,3,11,10,8,16,25,24,0,8,12,14,10,8,20,24,0,2,8,21,12,8,22
24,0,5,11,12,8,14,22,24,1,11,13,13,9,8,18,24,1,4,9,20,11,8,20
24,0,5,11,11,8,14,22,24,1,11,13,13,9,7,18,24,1,4,9,20,11,8,20
24,1,5,11,11,8,14,22,24,2,11,12,12,9,7,18,24,2,4,9,19,11,8,20
24,2,6,12,11,8,15,20,24,4,11,13,12,10,8,15,24,3,5,8,19,12,8,17
24,3,6,11,10,8,14,20,24,5,11,12,12,10,8,15,24,4,6,8,18,12,8,17
24,4,6,11,11,8,14,19,24,6,11,12,12,10,8,14,24,5,6,8,19,11,8,15
24,4,6,11,11,8,14,19,24,6,11,12,12,10,8,14,24,5,6,8,18,12,8,15
24,4,6,11,11,8,14,19,24,7,11,11,13,10,8,14,24,6,7,7,18,11,8,15
24,5,8,11,11,8,13,18,24,8,12,12,12,9,7,13,24,6,8,8,18,11,8,14
24,5,9,10,10,8,13,18,24,8,12,11,12,9,7,13,24,7,9,7,17,11,8,14
24,6,10,11,11,8,11,16,24,10,13,11,11,9,6,12,24,8,10,8,16,10,6,13
24,5,10,11,11,8,11,16,24,10,13,11,11,9,6,12,24,8,10,8,16,11,7,13
24,5,11,10,10,8,11,16,24,10,13,11,11,9,6,12,24,8,11,8,16,10,6,14
24,5,12,11,11,9,10,15,24,11,13,12,10,8,6,12,24,8,12,8,15,10,6,13
24,5,13,10,11,9,10,15,24,11,13,11,11,9,6,12,24,8,12,9,14,11,6,13
24,6,14,10,11,9,9,14,24,12,14,11,11,8,5,11,24,8,12,10,14,10,6,12
24,5,14,10,11,9,10,14,24,12,14,11,11,8,5,11,24,8,12,10,14,10,6,12
24,5,14,10,11,8,9,14,24,11,15,11,11,8,5,11,24,8,12,10,14,10,6,12
24,6,15,10,11,8,8,14,24,11,16,11,10,8,5,10,24,7,13,12,14,9,6,11
24,5,16,10,11,8,8,13,24,10,17,11,10,8,5,10,24,7,12,13,14,9,6,11
24,5,17,10,11,9,8,12,24,11,18,11,11,7,5,10,24,7,13,14,14,9,5,10
24,5,17,10,11,9,8,12,24,11,18,11,11,7,5,9,24,7,13,14,13,10,5,10
24,5,17,10,11,9,8,12,24,11,18,11,11,8,5,9,24,6,13,14,13,10,5,10
24,6,17,10,11,9,7,12,24,11,18,11,11,8,5,9,24,7,13,14,14,10,5,10
24,6,17,10,11,9,8,12,24,11,18,11,11,8,5,9,24,6,13,14,13,10,5,10
24,7,17,9,11,9,8,11,24,11,18,10,11,8,5,9,24,6,13,14,13,10,6,10
24,7,17,9,11,9,8,11,24,11,18,10,11,8,5,9,24,6,13,14,13,10,6,10
24,7,17,9,11,9,8,11,24,11,18,10,10,9,6,9,24,6,14,14,12,10,6,10
24,7,17,9,11,9,9,11,24,11,18,10,10,9,6,8,24,6,14,14,12,10,6,10
24,8,16,8,10,10,9,11,24,11,17,9,10,9,6,9,24,6,14,13,11,10,7,10
24,8,15,8,10,11,9,11,24,12,17,9,11,9,6,8,24,6,14,14,12,11,7,10
24,8,16,8,10,11,9,11,24,12,17,9,10,9,6,8,24,6,14,14,11,11,7,10
24,8,15,8,10,11,9,11,24,12,17,9,10,10,6,8,24,5,14,13,11,11,7,10
24,9,15,8,10,11,9,11,24,12,17,9,10,10,7,8,24,5,15,13,11,11,7,9
24,9,15,8,10,11,9,10,24,12,16,9,11,10,7,8,24,5,15,13,11,12,7,10
24,9,15,8,10,11,9,10,24,12,17,9,11,10,6,7,24,5,15,14,11,12,7,9
24,9,15,8,10,11,9,9,24,12,16,9,11,10,6,8,24,6,14,14,11,12,7,9
24,9,16,8,10,11,9,9,24,12,16,9,11,10,6,8,24,5,14,14,11,13,6,9
24,9,15,9,10,11,10,9,24,12,16,10,12,10,6,8,24,5,14,14,11,13,6,9
24,9,16,9,10,11,10,8,24,12,16,10,12,9,6,8,24,5,14,14,12,13,6,9
24,9,16,9,10,11,10,8,24,12,16,10,12,9,5,8,24,5,13,14,11,13,6,9
24,9,16,9,10,11,10,8,24,11,16,10,12,9,6,8,24,5,13,14,12,13,6,9
24,9,16,9,10,11,10,7,24,12,16,10,12,9,6,7,24,5,13,14,12,13,7,9
24,9,16,9,10,12,10,7,24,11,16,11,12,10,6,7,24,4,13,14,12,13,7,9
24,9,16,9,10,11,10,7,24,11,16,11,12,10,6,7,24,4,13,14,13,13,7,9
24,8,16,9,10,12,10,7,24,11,16,11,11,10,6,7,24,4,13,14,13,13,7,9
24,9,16,9,10,12,11,7,24,11,15,11,11,10,6,7,24,4,13,13,13,13,7,9
24,9,15,9,10,12,11,6,24,11,15,11,11,10,6,7,24,4,13,13,13,13,7,9
24,9,15,9,10,12,11,6,24,11,15,11,11,11,7,6,24,4,13,13,13,13,7,9
24,9,15,9,10,12,11,6,24,11,15,11,11,11,7,7,24,4,13,13,13,13,7,9
24,9,15,9,10,12,11,6,24,11,15,11,11,11,7,7,24,4,13,13,13,13,7,9
24,9,15,9,10,12,11,7,24,11,14,11,11,11,7,7,24,4,13,13,13,13,7,10
24,9,14,9,9,12,12,7,24,11,14,11,11,11,7,8,24,4,13,12,13,13,7,10
24,9,14,8,9,12,12,7,24,11,14,10,11,10,7,9,24,4,12,12,13,13,7,11
24,9,14,8,9,12,13,7,24,11,14,10,11,10,7,9,24,4,12,12,13,12,8,12
24,9,14,8,9,12,13,7,24,11,14,10,11,10,7,9,24,4,12,12,13,12,8,12
24,9,14,8,9,12,13,8,24,11,13,10,11,10,7,10,24,4,12,11,13,12,8,13
24,9,14,8,9,12,13,8,24,11,13,10,11,10,7,11,24,4,12,11,12,12,8,13
24,9,13,8,8,12,14,8,24,11,13,9,10,10,8,11,24,4,12,11,12,11,8,14
24,9,13,7,8,12,14,9,24,11,12,9,10,9,8,12,24,4,12,11,12,11,8,15
24,9,13,8,8,12,14,9,24,11,13,9,10,9,8,12,24,4,12,11,12,11,8,14
24,9,13,7,8,12,14,9,24,11,12,9,10,9,8,13,24,4,12,10,12,11,8,15
24,9,13,7,8,12,14,9,24,11,12,9,10,9,8,13,24,4,12,10,12,11,8,15
24,9,13,7,8,12,14,9,24,11,12,9,10,9,8,13,24,4,12,10,12,11,8,16
24,9,13,7,8,12,15,9,24,11,12,9,10,9,8,13,24,4,12,10,12,11,9,16
24,8,13,7,8,12,15,9,24,11,12,9,10,9,8,13,24,4,11,10,12,11,8,16
24,9,13,7,8,12,15,9,24,11,12,9,10,9,9,13,24,4,12,10,12,11,9,16
24,8,13,7,8,12,15,9,24,11,12,9,10,9,9,13,24,4,11,10,12,11,9,16
24,8,13,7,7,12,15,9,24,11,12,9,10,8,9,13,24,4,11,10,12,11,9,16
24,8,13,7,7,12,16,9,24,11,12,9,10,8,9,13,24,4,11,10,12,11,9,16
24,8,13,7,7,12,16,9,24,11,12,9,10,8,9,13,24,4,11,9,12,11,9,16
24,7,13,7,7,12,17,10,24,11,12,9,10,8,9,13,24,3,11,9,11,11,9,17
24,8,13,7,7,12,16,9,24,11,12,9,10,8,10,13,24,4,11,10,11,11,9,16
24,8,13,7,7,12,17,9,24,11,12,9,10,8,10,13,24,4,11,9,11,11,9,16
24,8,13,7,7,12,17,9,24,11,12,9,10,8,10,13,24,4,11,9,11,11,10,16
24,7,13,7,7,11,17,9,24,11,12,9,10,8,10,13,24,3,11,9,11,11,9,17
24,7,13,7,7,11,17,9,24,11,12,9,10,8,10,13,24,3,11,9,11,11,9,17
24,8,13,7,7,12,17,9,24,10,12,9,10,8,10,13,24,3,11,9,12,11,10,16
24,8,13,7,7,12,17,9,24,10,12,9,10,8,10,13,24,3,11,9,12,11,10,16
24,8,12,7,7,12,17,9,24,10,12,9,10,8,10,13,24,3,11,9,11,11,10,16
24,7,12,7,7,11,17,9,24,10,12,9,10,8,10,13,24,3,11,9,11,11,9,17
24,7,12,7,7,11,17,9,24,10,12,9,10,8,10,13,24,3,11,9,11,11,9,17
24,6,13,7,9,14,16,7,24,13,11,7,6,4,17,15,24,13,9,5,7,6,18,14
24,6,13,7,9,15,16,7,24,13,11,7,6,4,17,14,24,13,9,6,6,6,18,14
24,5,13,7,9,14,16,8,24,13,11,7,6,4,17,15,24,12,11,5,7,5,18,15
24,5,13,7,9,14,16,8,24,13,11,7,6,4,17,15,24,12,11,5,7,5,18,15
24,5,13,7,9,14,16,8,24,12,11,7,6,4,17,15,24,11,11,5,7,5,18,16
24,5,13,7,9,14,16,8,24,12,11,7,6,4,17,15,24,11,11,5,7,5,18,16
24,5,13,7,9,14,16,8,24,12,11,7,6,4,17,15,24,12,11,5,7,5,18,16
24,5,13,8,9,14,16,8,24,12,11,8,6,4,17,15,24,11,11,6,6,5,17,15
24,5,13,8,9,14,16,8,24,12,11,8,6,4,17,15,24,11,12,6,6,5,17,15
24,5,13,8,9,14,16,8,24,12,11,8,6,4,17,15,24,11,12,6,6,5,17,15
24,5,13,8,9,14,17,8,24,11,11,8,6,4,17,15,24,11,12,6,6,5,17,15
24,5,13,8,9,14,17,8,24,11,11,8,6,4,17,15,24,11,11,6,6,5,17,15
24,5,13,8,9,14,17,7,24,11,11,8,6,4,17,15,24,11,11,7,6,5,17,15
24,5,13,8,9,14,17,7,24,11,11,8,6,4,17,15,24,11,11,7,6,5,17,15
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,10,11,8,6,4,17,16,24,10,11,7,6,5,18,16
24,4,12,8,9,14,17,8,24,10,11,8,6,4,17,16,24,10,11,7,6,5,18,16
24,4,12,8,9,14,17,8,24,10,11,8,6,4,17,16,24,10,11,7,6,5,18,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,4,12,8,9,14,17,8,24,11,11,8,6,4,17,16,24,10,11,7,6,5,17,16
24,5,12,8,9,14,17,7,24,11,11,8,6,4,17,15,24,11,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,11,11,8,6,4,17,15,24,11,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,11,11,8,6,4,17,15,24,11,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,11,11,8,6,4,17,15,24,11,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,6,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,7,6,5,17,15
24,5,12,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,7,6,5,17,15
24,5,13,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,6,6,4,17,15
24,5,13,8,9,14,17,7,24,12,11,8,6,4,17,15,24,12,11,6,6,4,17,15
24,6,14,7,9,13,16,7,24,13,12,7,6,4,16,15,24,12,13,6,6,4,17,15
24,5,16,7,8,13,16,7,24,13,13,6,6,4,16,15,24,12,14,5,6,4,17,15
24,9,16,6,7,13,15,6,24,17,13,5,6,4,16,12,24,16,15,4,5,4,17,12
24,10,17,7,7,12,13,7,24,17,14,5,5,4,14,12,24,16,16,3,6,4,16,12
24,10,17,7,7,12,13,7,24,17,14,5,5,4,14,12,24,16,16,3,6,4,16,12
24,11,22,7,4,11,12,6,24,18,20,2,4,3,14,11,24,16,22,1,3,4,15,11
24,10,22,7,4,11,12,6,24,18,20,2,4,3,14,11,24,16,22,1,3,4,15,11
24,13,23,7,3,9,10,5,24,22,21,2,3,3,12,10,24,18,25,1,2,3,13,11
24,13,23,7,3,9,10,5,24,21,21,2,3,3,12,10,24,18,25,1,2,3,13,11
24,13,23,7,3,9,10,5,24,21,21,2,3,3,12,10,24,18,25,1,2,3,13,11
24,15,25,7,4,9,8,5,24,23,22,2,3,3,11,8,24,18,27,1,3,2,12,9
24,15,25,7,4,9,8,5,24,23,22,2,3,3,11,8,24,18,27,1,3,2,12,9
24,16,26,6,4,8,7,5,24,24,23,1,3,3,10,8,24,19,28,1,3,2,11,8
24,16,26,6,4,8,7,5,24,24,23,1,3,3,10,8,24,19,28,1,3,2,11,8
24,16,26,6,4,8,7,5,24,24,23,1,3,3,10,8,24,19,28,1,3,2,11,8
24,16,27,6,4,7,7,5,24,25,23,2,3,3,9,7,24,19,29,0,3,2,11,8
24,16,27,6,4,7,7,5,24,25,23,2,3,3,9,7,24,19,29,0,3,2,11,8
24,16,28,6,4,7,6,4,24,27,23,2,3,2,9,7,24,19,30,0,3,2,11,7
24,16,28,6,4,7,6,4,24,27,23,2,3,2,9,7,24,19,30,0,3,2,11,7
24,16,28,6,4,7,6,4,24,27,23,2,3,2,9,7,24,19,30,0,3,2,11,7
24,17,28,6,4,7,6,3,24,28,22,2,3,2,9,6,24,19,31,0,3,2,10,6
24,17,28,6,4,7,6,3,24,28,22,2,3,2,9,6,24,20,31,0,3,2,10,6
24,17,29,6,3,7,6,3,24,30,22,1,3,3,9,5,24,21,31,1,2,2,10,6
24,17,29,6,3,7,6,3,24,30,21,1,3,2,9,5,24,21,31,1,2,2,10,6
24,18,28,6,3,8,6,2,24,31,21,1,3,3,9,5,24,22,30,1,2,2,10,5
24,18,28,6,3,8,6,2,24,31,21,1,3,3,9,5,24,22,30,1,2,2,10,5
24,19,26,7,3,8,6,3,24,31,20,2,3,3,9,5,24,23,29,1,2,2,10,5
24,10,10,5,5,9,11,21,25,14,10,8,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,9,11,21,25,14,10,8,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,9,11,21,25,14,10,8,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,9,11,21,25,14,10,8,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,9,11,22,25,13,10,9,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,9,11,22,25,13,10,9,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,10,11,21,25,13,10,9,9,7,9,15,24,10,10,11,9,8,7,18
24,10,10,5,5,10,11,21,25,13,10,9,9,7,9,15,24,10,10,11,9,8,7,18
24,9,10,5,5,10,11,22,25,13,10,9,9,7,9,15,24,9,10,11,9,8,7,18
24,9,10,5,5,10,11,22,25,13,10,9,9,7,9,15,24,9,10,11,9,8,7,18
24,9,10,5,5,10,11,22,25,13,10,9,9,7,9,15,24,9,10,11,9,8,7,18
24,9,10,5,5,10,11,22,25,13,10,9,9,7,9,15,24,9,10,11,9,8,7,18
24,9,10,5,5,10,11,22,25,12,10,9,9,7,9,15,24,9,9,11,9,8,7,18
24,9,10,5,5,10,11,22,25,12,10,9,9,7,9,15,24,9,9,11,9,8,7,18
24,9,10,5,5,10,11,22,25,12,10,9,9,7,9,15,24,9,9,11,9,8,7,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,9,9,12,9,8,8,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,9,9,12,9,8,8,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,9,9,12,9,8,7,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,9,9,12,9,8,8,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,8,9,12,9,8,8,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,8,9,12,9,8,8,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,8,9,12,9,8,8,18
24,8,10,5,5,10,11,22,25,11,10,10,9,7,9,15,24,8,9,12,9,8,8,18
24,9,10,5,5,10,11,21,25,14,9,9,9,7,9,14,24,9,10,11,8,9,7,17
24,9,10,5,5,10,11,21,25,14,9,9,9,7,9,14,24,9,10,11,8,8,7,17
24,9,10,5,5,10,11,21,25,14,9,9,9,7,9,14,24,9,10,11,8,9,7,17
24,9,10,5,5,10,11,21,25,14,9,9,9,7,9,14,24,9,10,11,8,9,7,17
24,10,10,5,5,10,11,20,24,14,10,9,9,7,9,15,24,9,10,12,8,8,7,17
24,10,10,5,5,10,11,20,24,14,10,9,9,7,9,15,24,9,10,12,8,8,7,18
24,10,10,5,5,10,11,20,24,14,10,9,9,7,9,15,24,9,10,12,8,8,7,18
24,10,10,5,5,11,11,20,24,14,9,9,9,7,9,15,24,9,10,12,8,8,7,17
24,10,10,4,5,10,12,21,24,15,10,9,9,7,8,15,24,9,11,12,8,8,6,18
24,10,10,4,5,10,12,21,24,15,10,9,9,7,8,15,24,9,11,12,8,8,6,18
24,10,10,5,5,10,11,21,24,15,10,9,9,7,8,16,24,9,10,12,8,8,7,18
24,11,10,5,5,9,11,21,24,15,10,8,9,7,8,15,24,9,11,12,8,8,7,18
24,11,10,5,5,9,11,21,24,15,10,8,9,7,8,15,24,9,11,12,8,8,7,18
24,11,10,5,5,9,11,21,24,15,10,8,9,7,8,15,24,9,11,12,8,8,7,18
24,11,10,5,5,9,11,21,24,15,10,8,9,7,8,15,24,9,11,12,8,8,7,18
24,11,11,6,6,9,10,19,24,15,10,9,10,6,7,15,24,9,11,12,9,8,6,17
24,11,11,6,6,9,10,19,24,15,10,9,10,6,7,15,24,9,11,12,9,8,7,17
24,11,11,6,6,9,10,19,24,16,10,9,10,6,7,15,24,9,11,12,9,8,6,17
24,12,10,6,6,9,10,19,24,16,10,9,10,6,7,15,24,9,11,12,9,8,7,17
24,14,9,6,7,9,9,18,24,16,10,9,10,6,7,15,24,9,10,12,10,8,6,17
24,13,9,6,7,10,9,18,24,15,10,9,10,6,7,15,24,9,10,12,10,9,7,17
24,12,9,6,7,10,10,19,24,13,10,10,10,6,7,15,24,8,9,13,10,9,7,17
24,12,9,6,7,10,10,19,24,13,10,10,10,6,7,15,24,8,9,13,10,9,7,17
24,12,9,6,7,10,9,19,24,12,11,10,10,6,7,15,24,8,9,13,10,9,7,17
24,10,10,6,8,10,10,19,24,11,11,10,10,7,8,15,24,7,9,14,10,8,7,17
24,6,9,6,7,12,10,21,24,7,10,9,11,8,10,17,24,3,7,12,11,9,8,21
24,6,9,6,7,12,10,21,24,7,10,9,11,8,10,17,24,3,7,12,11,9,8,21
24,5,9,6,7,14,11,21,24,5,10,9,11,9,11,17,24,2,7,11,11,10,9,23
24,4,8,6,7,15,11,21,24,4,9,9,11,10,13,17,24,1,6,10,11,11,9,24
24,2,8,6,8,15,12,20,24,3,9,9,11,11,14,17,24,0,5,10,10,12,10,25
24,2,8,6,8,14,13,21,24,2,8,9,11,11,14,18,24,0,5,9,10,11,10,27
24,2,8,6,8,14,13,21,24,2,8,9,11,11,14,18,24,0,5,9,10,11,10,26
24,2,8,6,8,14,14,21,24,2,8,9,10,11,14,18,24,0,4,9,10,11,10,27
24,2,7,5,8,15,14,22,24,2,8,8,10,10,15,18,24,0,4,9,10,11,10,28
24,1,7,5,8,15,15,22,24,2,7,8,10,11,15,19,24,0,4,9,9,11,10,29
24,2,6,4,8,15,15,22,24,2,7,7,10,11,15,20,24,0,4,8,9,11,11,30
24,1,6,4,8,15,15,23,24,2,7,7,10,11,15,20,24,0,4,8,9,11,11,30
24,1,6,4,8,15,16,22,25,2,6,7,10,11,15,21,24,0,4,8,9,10,11,31
24,1,6,4,7,15,16,23,25,2,6,7,10,11,15,21,24,0,4,8,9,10,11,31
24,1,6,4,7,15,16,23,25,1,6,7,10,11,15,21,24,0,4,8,9,10,11,31
24,1,6,4,7,15,17,22,25,1,5,7,10,12,16,21,24,0,3,8,9,10,11,32
24,1,6,4,7,15,16,23,25,1,5,7,10,12,15,21,24,0,3,8,9,10,11,32
24,1,5,5,7,14,17,24,25,1,5,7,10,11,15,21,24,0,3,7,9,10,11,33
24,1,6,4,7,15,17,23,25,1,5,7,10,12,16,21,24,0,3,7,9,10,11,32
24,1,6,5,7,15,17,23,25,1,5,7,9,12,16,21,24,0,3,7,9,10,11,32
24,1,6,4,7,15,17,22,25,1,5,7,9,12,16,20,24,0,3,7,9,10,11,32
24,1,6,5,7,15,17,22,25,1,5,7,9,12,16,21,24,0,3,7,9,10,11,32
24,1,6,4,7,15,17,21,25,1,5,7,9,12,16,20,24,0,3,7,9,10,11,32
24,1,6,5,7,15,17,21,25,1,6,7,9,12,15,20,24,0,3,7,9,10,11,31
24,1,6,4,8,15,17,20,25,1,6,7,9,12,16,20,24,0,4,7,9,10,11,31
24,1,6,5,8,15,17,20,25,1,6,7,9,12,16,19,24,0,3,7,9,10,11,31
24,1,7,5,8,15,17,21,25,1,6,7,10,12,16,20,24,0,3,7,9,10,11,31
