-5.5631905193373399,-5.508914905590216,-0.13268872140985238,-0.99115775899228997
-5.3018850176765424,-5.4873221953982583,0.093401213990702933,-0.99562855183299204
-5.2637912805660871,-5.5395255919345443,0.3042527991399267,-0.95259132591868501
-5.2401529170330825,-5.5921823078291037,0.50721808963919834,-0.86181773568589404
-5.2222255695576818,-5.6687575078964407,0.66659370949877206,-0.745421240948141
-5.2190787397881699,-5.6926634243559864,0.49346156197961216,-0.86976760508117401
-5.2130339911465047,-5.707788157877693,0.30502155304757894,-0.95234544792131104
-5.211599061387064,-5.7165851412305075,0.089829962125947099,-0.99595711649872298
-5.2175368928984076,-5.6954787707520715,-0.10695333055394642,-0.994264041934243
-5.2290414519668085,-5.6767875411816551,-0.29464751036463915,-0.95560600910412796
-5.2340619702980185,-5.6600682732323513,-0.50602251971265144,-0.862520266164024
-5.2838024683834384,-5.6733260166287112,-0.30853566646562058,-0.95121277457707298
-5.2939662005957002,-5.671841903212588,-0.11520683838222431,-0.99334152454729996
-5.2960631412923487,-5.669294525305232,0.091984688210973706,-0.99576042155466704
-5.2954441198056887,-5.6737825434060216,0.30633996069258324,-0.95192217564403103
-5.295189293754631,-5.6666826687069429,0.50567005343203431,-0.86272695394431897
-5.2929849241004243,-5.6775690881737919,0.67061265330662578,-0.74180770367059901
-5.2922973106857363,-5.6745656632533974,0.49296292934635494,-0.87005031480383899
-5.2780452830136957,-5.6834341207699675,0.30778267271297655,-0.95145668654839799
-5.2542780369524191,-5.6748458027839188,0.08924767868332871,-0.99600946373497701
-5.240244843034005,-5.6665080926968772,-0.11743331577922303,-0.993080770302746
-5.2089434100017007,-5.6479822755696221,-0.34658843309578324,-0.93801730156975704
-5.1902347325770544,-5.6370492425345624,-0.53344746600066439,-0.84583319928781997
-5.1837474705496627,-5.6308102009198553,-0.68989805850745434,-0.72390653324006105
-5.1579102880930519,-5.594483396321059,-0.83256630592751724,-0.55392539771543903
-5.2062479277278859,-5.6781959840156393,-0.92557446881109584,-0.37856558571145499
-5.1891582095707811,-5.6283495743033205,-0.98341848445704794,-0.1813507221606879
-5.1889995368984199,-5.7127763869717683,-0.99952414202624196,0.030846223540408439
-5.1716472124062127,-5.846112298250242,-0.97003885509090537,0.24294982941736201
-5.1967583182568617,-5.8096387554115161,-0.9057584554023993,0.42379431386824901
-5.3264463789993348,-5.5733570818617038,-0.88434273079629,0.46683823160465387
-5.3438555880785845,-5.5431030391847305,-0.76292814292250277,0.64648329347077504
-5.343598267961835,-5.5525724262118281,-0.59111613910961391,0.80658645543062701
-5.3360102927350797,-5.553734508334415,-0.39657678143687469,0.91800155578581
-5.3479308610669305,-5.5549851997801838,-0.20465345450088679,0.978834492424972
-5.4373256020573315,-5.5308556862306419,-0.40791760105862007,0.91301874610907097
-5.4672342837419814,-5.511023946348371,-0.58947689534537195,0.807785237457321
-5.4890975113125027,-5.4960456260154418,-0.74554924304241954,0.66645054295039396
-5.5053073340313396,-5.4753177457023972,-0.87010278813180664,0.49287030554219402
-5.4659810881155648,-5.5565112005649038,-0.74303474191521079,0.66925284631968196
-5.4604400759437093,-5.56040223677737,-0.58899690185710674,0.80813529164535902
-5.3321516249150749,-5.6269417387476501,-0.41137063413057473,0.911468157082302
-5.3313006482629248,-5.6258125145481488,-0.19922995800398718,0.97995276612382098
-5.3220509431508569,-5.6298143791201474,0.0028345340520527736,0.999995982700284
-5.3214661266737036,-5.6260710439340826,0.20290928983514639,0.97919753885444005
-5.3163931781941436,-5.6228272917826496,0.400557362928046,0.916271684056715
-5.3154801088058505,-5.6229802522365571,0.57606631651663864,0.81740295997442503
-5.3094659397067723,-5.6159055005175285,0.74290633001708428,0.66939538751065997
-5.30585491943798,-5.6191595855414542,0.86861031888009399,0.495495826354795
-5.3033398320451006,-5.6252275096409603,0.95237039383232935,0.304943655372027
-5.3046893004346174,-5.6373346072200823,0.99538168944745875,0.095996314058001603
