8.880423679113184227e-03,4.004269994042899961e-01,9.707359733343627617e-03,6.648546278511388401e-03,1.117741067193394992e-02,8.261215177984842714e-03,1.059676806178865525e-02,1.205522089416465915e-02,1.284636955528290284e-02,9.127295001895201557e-03,1.168495350066365082e-02,9.665873918132889334e-03,9.906039369480852327e-03,1.063301931089750789e-02,1.012578997210776023e-02,4.203239473490840705e-01,1.081774034740305875e-02,7.855334824814728945e-03,1.046337037220519163e-02,8.796322576902517593e-03
2.922047057567347256e-02,5.145234809625683914e-01,2.317120385602291707e-02,2.680916546850860283e-02,2.378765393329466266e-02,2.282657705776806184e-02,1.818238215505774830e-02,2.363664186970427031e-02,3.016536451629612051e-02,2.572176169324927320e-02,3.155074658825717665e-02,2.441537022853836753e-02,2.635088688255022779e-02,2.483980600252782764e-02,2.945565003558821629e-02,2.500442110857637248e-02,2.458658096547768415e-02,2.162373131692671077e-02,3.032996335335696320e-02,2.379814143005639510e-02
4.556890748656563031e-03,6.696407017618572106e-03,4.962988626740547256e-03,5.387320089307858113e-03,4.787634630946463292e-03,4.480412900191636100e-03,5.340921700536062529e-03,5.437699270103775982e-03,5.389275106196116799e-03,4.088777555582964220e-03,5.211638584441457243e-03,4.890629434565073666e-03,5.364026914854534180e-03,9.052645085857269347e-01,4.453031074326280897e-03,4.406584245567196634e-03,4.791790064071028629e-03,5.630862537670431114e-03,4.729851809537458096e-03,4.128749103359482565e-03
1.148012787370296037e-02,2.203535077585314361e-01,1.004834646551237137e-02,8.677314102881045904e-03,9.866207209036222461e-03,9.663713855623366419e-03,1.047161464828797253e-02,8.676452712713896009e-03,1.172387767227631335e-02,1.228113538479376488e-02,8.992779224166887533e-03,1.082561574663494681e-02,1.995671272648064931e-01,1.113730876007132560e-02,9.208806551888885222e-03,4.074309676711931894e-01,9.217794194122134674e-03,1.177822171945550576e-02,1.022958449015662526e-02,8.369496694144997265e-03
5.445149107697290491e-02,4.772609582526313871e-02,4.821129811914508234e-02,6.047561580311135859e-02,4.830709115829710104e-02,4.649733174309467199e-02,4.926921483563204140e-02,5.127129795307239224e-02,4.607438703776976785e-02,4.397982016915154280e-02,6.343489604438037888e-02,4.390062849172425563e-02,5.101589368600539104e-02,4.988842394339301073e-02,4.381694109988153174e-02,4.709708116523412397e-02,4.960818591277253720e-02,5.200700913894407834e-02,5.122558486664170047e-02,5.174171192951269871e-02
1.125209869528362439e-02,1.270773636896645013e-02,1.248874198693059219e-02,1.206995703308920594e-02,1.164212776068847613e-02,1.340274902892918570e-02,1.224956038733939281e-02,1.294972458698749607e-02,1.429243573621588603e-02,1.290927553237473761e-02,1.428862574732902083e-02,1.300287893850994754e-02,1.047783463455744316e-02,1.412555192942184859e-02,1.357934854479832601e-02,1.210252115980483927e-02,7.551786111092090303e-01,1.181230731214960757e-02,1.549043843230521120e-02,1.397747507510969413e-02
2.214832094198402462e-02,2.308666581721131525e-02,2.044473080365920986e-02,2.409549182018756730e-02,2.465950295968925496e-02,5.439693729588561677e-01,2.300523116873563756e-02,2.639854069216592686e-02,2.260731602047289998e-02,2.308671887755287325e-02,2.426006100530360421e-02,2.213395986760647444e-02,2.815533362929432959e-02,2.124443941735331895e-02,2.405139536767963646e-02,2.697852927563689635e-02,3.016185011987480846e-02,2.283401541145957739e-02,2.127701083793439446e-02,2.540151300734284912e-02
5.727853948760058822e-02,5.424286654600068980e-02,4.677358622444771630e-02,4.335344764955391395e-02,5.025053436513569893e-02,5.074309737868407805e-02,5.550527935573985189e-02,5.429787040214947846e-02,4.905357777979597184e-02,4.865171203704650449e-02,4.482528339656303290e-02,5.301541329491125942e-02,4.487315686748793303e-02,4.720881280174423628e-02,5.781119962772961890e-02,5.321725943224771965e-02,4.731813765732723748e-02,5.191961445895614674e-02,4.415654916645061351e-02,4.550406207042753670e-02
7.884806900847040473e-03,6.149722140718434996e-03,6.656475008052500746e-03,7.982008168607893778e-03,8.422403310485921876e-03,1.521155164576464269e-01,6.844629639895084480e-03,5.817900482926881001e-01,6.342629171364744245e-03,6.650652003458865091e-03,5.873338370905187289e-03,6.920661275077000935e-03,6.913940161624492799e-03,7.603946813122636379e-03,1.474649045215422338e-01,6.998321694886675166e-03,6.407729346292270929e-03,7.751564013157218221e-03,6.965517070213185155e-03,6.261185639414118716e-03
1.072558163432585192e-02,8.164759547086950994e-03,8.626234498251139984e-03,1.048774381267006568e-02,1.146691915117034437e-02,2.142975014356172381e-01,2.058210944209256099e-01,1.055558336029739468e-02,7.076565247992529228e-03,2.084029994966065114e-01,1.154686906236840338e-02,1.104906086090817231e-02,2.153651990711996644e-01,7.668992508585749379e-03,1.015207827962629449e-02,1.000430845524270113e-02,1.142976554386718538e-02,7.892483463192132703e-03,1.044003090043507144e-02,8.826229249630555482e-03
8.625381728176029564e-03,6.545646696183578250e-03,6.914500734150807494e-03,6.666723069658184002e-03,7.550871777397935754e-03,8.595789525287040808e-03,6.932110696128712841e-03,8.381240165816556537e-03,8.648055368005058696e-03,7.742485622112694164e-03,6.756307586853981667e-03,7.953532505596222144e-03,8.624950370661668142e-01,6.051119731484164675e-03,7.129586312948216209e-03,6.826749012985687190e-03,4.986716280784098641e-03,8.418547242371095599e-03,6.376714874224732009e-03,6.402884003668057357e-03
5.296137262447273009e-02,4.687957536318131113e-02,5.215199471395965541e-02,5.029403593995052796e-02,5.666746768380449134e-02,4.503463657192557229e-02,5.091482084023737226e-02,5.127008060003142298e-02,4.920170301442121363e-02,5.662487275882936710e-02,5.187210526177657433e-02,4.487883659885043286e-02,5.045353990602031297e-02,4.521388341653648918e-02,5.504685943085696476e-02,4.991468842907537812e-02,4.434260664870595670e-02,4.786227914243994241e-02,5.243841950890472392e-02,4.597622154601921363e-02
1.315203357032991224e-02,1.762817531434224955e-02,1.734387467354441686e-02,1.656337503094102923e-02,1.642420466402515211e-02,1.860477849127856534e-02,1.664468358789267591e-02,1.373632787967708074e-02,1.464349779149929157e-02,1.619644053444423137e-02,1.357358463696639594e-02,1.522687912122736367e-02,1.569229342645547115e-02,1.861483377618426346e-02,1.704980195077835173e-02,2.187675564753330942e-02,6.887833906550293595e-01,1.651803722217336581e-02,1.434610149618654497e-02,1.738093052949035711e-02
2.379792603352212654e-02,2.207754335031484466e-02,2.123130479634041667e-02,2.517599091602396033e-02,2.530172286705984278e-02,2.424764251352920855e-02,2.246869004249320290e-02,5.256800899694085150e-01,2.931908518129822810e-02,2.734088941687630447e-02,3.328187205655407793e-02,2.384761959567944026e-02,2.488542343427184445e-02,2.441190868116994983e-02,2.201128985693359338e-02,2.348537906880729040e-02,2.703359752797770965e-02,2.195627365746743651e-02,2.427149254497687481e-02,2.817425848929534446e-02
9.715794720110292396e-03,8.358128809320488489e-03,8.625442274600592790e-03,8.507018591546802733e-03,1.058073491243334552e-02,1.258138570171135964e-02,8.102317336391076097e-01,1.039167100546054337e-02,9.682826842142763790e-03,1.145390017606070371e-02,1.057855299668232323e-02,1.085621825939686938e-02,8.819480878375642388e-03,1.147388933275334325e-02,6.268214670266358292e-03,1.109056236044807242e-02,1.012088227300101534e-02,1.113219392295644247e-02,1.072981035939810611e-02,8.801558274227643322e-03
5.123381590720631207e-02,5.769887613463636766e-02,4.410052666802503907e-02,5.167801972564852603e-02,4.324067173281409548e-02,4.611664707788366846e-02,4.709330786216520820e-02,4.546192898490072909e-02,5.457104900557604998e-02,4.914093300906986067e-02,5.366213624709072205e-02,4.886725329615591168e-02,5.284848098858797166e-02,4.986522987984674110e-02,4.859287903938808162e-02,5.321621658172476232e-02,5.058085331884792923e-02,4.311045339653569314e-02,5.173400803613971422e-02,5.718671310775633176e-02
5.305411214543997306e-02,4.980725563483098112e-02,5.181828477068511213e-02,5.820777801592219580e-02,4.483545017745011602e-02,4.756771462580898502e-02,5.336973581783862469e-02,5.123199647175927240e-02,4.871324872360748709e-02,5.071992035846820124e-02,4.848669931839130753e-02,4.624837084242006818e-02,4.680166038592725730e-02,4.645345235054077621e-02,5.526304434244561775e-02,5.562915194712086953e-02,4.390804263717726363e-02,4.587209078520873562e-02,5.589497805424463450e-02,4.611701259471252118e-02
2.271068452259446604e-02,1.532592755572897980e-02,1.435389901642836370e-02,1.347080358137306422e-02,1.174182913989037409e-02,6.895055087935202387e-01,1.677019456871675293e-02,1.662716416961175850e-02,1.641270330890434379e-02,2.019528021007002683e-02,1.278201430578875322e-02,1.589701987969900643e-02,1.553702668304570399e-02,1.593966006066013102e-02,1.671817786883771778e-02,1.878472430807340623e-02,1.571504942438990346e-02,1.672606196289076058e-02,1.894921068726588068e-02,1.583705995251072016e-02
2.497302188939657178e-03,3.543656924854193292e-03,2.460751864840620296e-03,2.141383931933900451e-03,2.538511025267594246e-03,1.687366974729665511e-03,2.168810265816219478e-03,2.662079661119756083e-03,2.186732025204545307e-03,2.663891837676531371e-01,2.779416370999691303e-03,2.578492996301444927e-03,2.753582415998624081e-03,2.836069205386419333e-03,6.875872621858137856e-01,2.204432045147563732e-03,2.301790836762896558e-03,2.788159643963035363e-03,3.203201396420578793e-03,2.691814272845818694e-03
8.675420814962789620e-03,6.788137490170152374e-03,6.606314209826595618e-03,8.446005622317421802e-01,7.783752221408755598e-03,8.033620337279339871e-03,7.972113185267191635e-03,7.937061241216977411e-03,7.831572763949978117e-03,9.989592591085874954e-03,9.336247214683592727e-03,9.475655885031866732e-03,7.904051898273015478e-03,9.525368402179218083e-03,8.331690609754652255e-03,6.678118314053131839e-03,8.344319232518994725e-03,8.709000541330749051e-03,8.631154728064957538e-03,6.846246087201543137e-03
