Concept:0
0.011958632847728095,‚¢‚«‚Ç‚Ü‚è
0.009956719438243162,‚¾‚æ
0.005936607663220705,‚±‚Ì‚Î‚µ‚å‚ª
0.0026626447018401993,‚Å‚·
0.0020622388862574347,‚±‚±‚Ì‚È‚Ü‚¦‚í
0.002008433661239484,‚±‚¿‚ç‚ª
0.0019470367200643975,‚É‚È‚è‚Ü‚·
0.0017164512731444623,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.0015573368647680565,‚±‚±‚ª
0.0013650923975571769,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
0.0012689257222706727,‚É‚«‚Ü‚µ‚½
0.0011902982555957082,‚í‚±‚¿‚ç‚Å‚·
0.0010129712080511014,‚±‚±‚í
0.0008890014609393051,‚ë‚Ú‚Á‚Æ‚¨‚«‚Î
0.0008769510342470713,‚«‚å‚¤‚ä‚¤‚¹‚«
0.0008178200396217043,‚µ‚ë‚¢‚½‚È
0.0007102287903817831,‚«‚å‚¤‚¢‚ñ‚¯‚ñ‚«‚ã‚¤‚µ‚Â
0.0006954866290466058,‚Ý‚¢‚Ä‚¡‚ñ‚®‚·‚Ø‚¢‚·
0.0005407357404158747,‚ª‚­‚¹‚¢‚³‚¬‚å‚¤‚Î
0.000497484830428346,‚Õ‚è‚ñ‚½‚ ‚×‚â
0.00036872599126238324,‚¾‚¢‚Ç‚±‚ë
0.00012169371093890733,‚ë‚¤‚©

Concept:1
0.02009557157628241,‚ë‚Ú‚Á‚Æ‚¨‚«‚Î
0.004715163499005579,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
0.003276083907667578,‚¾‚æ
0.0031401637981115756,‚±‚¿‚ç‚ª
0.002774946967478419,‚É‚È‚è‚Ü‚·
0.0023244679727608217,‚ë‚¤‚©
0.0016779333563211435,‚Å‚·
0.0010673147934840857,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.0008453503120046414,‚±‚±‚ª
0.0008339642314047499,‚¢‚«‚Ç‚Ü‚è
0.0007615741048150283,‚±‚±‚Ì‚È‚Ü‚¦‚í
0.0006951169591660326,‚É‚«‚Ü‚µ‚½
0.00044962439359890025,‚í‚±‚¿‚ç‚Å‚·
0.0004411703469341273,‚«‚å‚¤‚ä‚¤‚¹‚«
0.0004315227987273663,‚±‚±‚í
0.0003087485416922351,‚µ‚ë‚¢‚½‚È
0.0003075693687062768,‚Ý‚¢‚Ä‚¡‚ñ‚®‚·‚Ø‚¢‚·
0.00029010341658865485,‚«‚å‚¤‚¢‚ñ‚¯‚ñ‚«‚ã‚¤‚µ‚Â
0.00023312781824617608,‚¾‚¢‚Ç‚±‚ë
0.00019937850399038182,‚ª‚­‚¹‚¢‚³‚¬‚å‚¤‚Î
0.0001458229043175336,‚Õ‚è‚ñ‚½‚ ‚×‚â
0.00010301555834948907,‚±‚Ì‚Î‚µ‚å‚ª

Concept:2
0.04003404206469005,‚¾‚¢‚Ç‚±‚ë
0.022512896665860628,‚Õ‚è‚ñ‚½‚ ‚×‚â
0.010248364750604545,‚ë‚¤‚©
0.005493458843477265,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.00548156348300957,‚¾‚æ
0.005023307482114752,‚±‚±‚ª
0.004405885161907644,‚¢‚«‚Ç‚Ü‚è
0.0042967275443592644,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
0.0041328692366572875,‚É‚«‚Ü‚µ‚½
0.003913683089172302,‚±‚±‚Ì‚È‚Ü‚¦‚í
0.0031440304676703746,‚ë‚Ú‚Á‚Æ‚¨‚«‚Î
0.0031238976849483216,‚µ‚ë‚¢‚½‚È
0.0030946501313065516,‚«‚å‚¤‚ä‚¤‚¹‚«
0.0028100219436759076,‚Ý‚¢‚Ä‚¡‚ñ‚®‚·‚Ø‚¢‚·
0.00275103534915564,‚«‚å‚¤‚¢‚ñ‚¯‚ñ‚«‚ã‚¤‚µ‚Â
0.002210445335231045,‚±‚Ì‚Î‚µ‚å‚ª
0.002075413235358966,‚ª‚­‚¹‚¢‚³‚¬‚å‚¤‚Î
0.0003496259187890801,‚í‚±‚¿‚ç‚Å‚·
0.00033304083887168885,‚Å‚·
0.0003067446909233709,‚±‚±‚í
2.466274369725542e-05,‚É‚È‚è‚Ü‚·
5.015561730379312e-06,‚±‚¿‚ç‚ª

Concept:3
0.00835033768573232,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.0072958846441897145,‚¾‚æ
0.0038843079917192597,‚Å‚·
0.003680309476543118,‚Õ‚è‚ñ‚½‚ ‚×‚â
0.00212444464446801,‚±‚±‚ª
0.0019562544717970655,‚É‚«‚Ü‚µ‚½
0.0017657171595733588,‚¢‚«‚Ç‚Ü‚è
0.0017268871193283578,‚í‚±‚¿‚ç‚Å‚·
0.0016898160935997384,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
0.001387193691546342,‚±‚±‚Ì‚È‚Ü‚¦‚í
0.0013513945858617607,‚±‚±‚í
0.0013102870206623107,‚ë‚Ú‚Á‚Æ‚¨‚«‚Î
0.001279935405976262,‚«‚å‚¤‚ä‚¤‚¹‚«
0.0011774062809246045,‚µ‚ë‚¢‚½‚È
0.001133915460754338,‚«‚å‚¤‚¢‚ñ‚¯‚ñ‚«‚ã‚¤‚µ‚Â
0.001058710290613778,‚Ý‚¢‚Ä‚¡‚ñ‚®‚·‚Ø‚¢‚·
0.000937432291684772,‚É‚È‚è‚Ü‚·
0.0008827117417840758,‚¾‚¢‚Ç‚±‚ë
0.0008538370338814711,‚ª‚­‚¹‚¢‚³‚¬‚å‚¤‚Î
0.0007159733828303789,‚±‚¿‚ç‚ª
0.0005168025118188673,‚±‚Ì‚Î‚µ‚å‚ª
4.7549751140524375e-05,‚ë‚¤‚©

Concept:4
0.04930135048971634,‚ë‚¤‚©
0.007268918836084801,‚Å‚·
0.0057466381444753615,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.005620109077322063,‚É‚È‚è‚Ü‚·
0.005382184307617031,‚±‚¿‚ç‚ª
0.0043446220374994,‚±‚±‚ª
0.004140788123603378,‚¢‚«‚Ç‚Ü‚è
0.003761419693041769,‚É‚«‚Ü‚µ‚½
0.0036660747717655864,‚í‚±‚¿‚ç‚Å‚·
0.0028393312982168866,‚µ‚ë‚¢‚½‚È
0.002799664006664284,‚«‚å‚¤‚ä‚¤‚¹‚«
0.002742503718945448,‚ë‚Ú‚Á‚Æ‚¨‚«‚Î
0.0026119545679390444,‚«‚å‚¤‚¢‚ñ‚¯‚ñ‚«‚ã‚¤‚µ‚Â
0.0025536694963573595,‚Ý‚¢‚Ä‚¡‚ñ‚®‚·‚Ø‚¢‚·
0.0019525187617738973,‚ª‚­‚¹‚¢‚³‚¬‚å‚¤‚Î
0.0018559839546449103,‚¾‚¢‚Ç‚±‚ë
0.0017500267076410512,‚Õ‚è‚ñ‚½‚ ‚×‚â
0.0015350712978387925,‚±‚Ì‚Î‚µ‚å‚ª
0.000855676736966095,‚±‚±‚í
0.0003158792141702135,‚±‚±‚Ì‚È‚Ü‚¦‚í
0.000267194193220546,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
9.540509870516786e-06,‚¾‚æ

Concept:5
0.02000862720628309,‚«‚å‚¤‚¢‚ñ‚¯‚ñ‚«‚ã‚¤‚µ‚Â
0.004740817195790704,‚í‚±‚¿‚ç‚Å‚·
0.0033316178977462326,‚¾‚æ
0.003055835002796133,‚É‚È‚è‚Ü‚·
0.0029769698544204444,‚±‚¿‚ç‚ª
0.002500316336122661,‚ë‚¤‚©
0.0014507554084038222,‚Å‚·
0.0009293537621025718,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.0007357757626112735,‚É‚«‚Ü‚µ‚½
0.000717382503823101,‚¢‚«‚Ç‚Ü‚è
0.0007024768566683333,‚±‚±‚ª
0.0006618211129718115,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
0.0006572384215381313,‚±‚±‚Ì‚È‚Ü‚¦‚í
0.0004411006623109291,‚ë‚Ú‚Á‚Æ‚¨‚«‚Î
0.0004315603027206852,‚±‚±‚í
0.00039718395778018216,‚«‚å‚¤‚ä‚¤‚¹‚«
0.00034354353077415605,‚Ý‚¢‚Ä‚¡‚ñ‚®‚·‚Ø‚¢‚·
0.00027985781732611304,‚µ‚ë‚¢‚½‚È
0.00020856969377898004,‚¾‚¢‚Ç‚±‚ë
0.00015060562160651263,‚Õ‚è‚ñ‚½‚ ‚×‚â
0.00013297681925075841,‚ª‚­‚¹‚¢‚³‚¬‚å‚¤‚Î
0.00011783177515190126,‚±‚Ì‚Î‚µ‚å‚ª

Concept:6
0.013084375208577661,‚«‚ã‚¤‚¯‚¢‚¶‚å
0.010970997542338143,‚Å‚·
0.005220456435591405,‚±‚±‚í
0.003366967634395297,‚¾‚æ
0.0023161254244771553,‚ë‚¤‚©
0.001120485030220112,‚É‚È‚è‚Ü‚·
0.0008927568042047267,‚±‚±‚ª
0.0008851441829229889,‚±‚¿‚ç‚ª
0.0007575056793623068,‚±‚Ì‚Î‚µ‚å‚Ì‚È‚Ü‚¦‚í
