time,x,y,z,w0,w1,w2,w3,vx,vy,vz,roll,pitch,yaw
0,-0.7455780769048965,-1.0026253379346934,0,-0.0,-0.0,-0.957186363014345,0.28947239325947893,0.0,0.0,0.0,0,0,0.0
0,-0.7506644026583563,-1.0068632304742084,0,-0.0,-0.0,-0.9584487415321991,0.2852648065488345,0.0,0.0,0.0,0,0,0.0
0,-0.7556989162760076,-1.011143763750417,0,-0.0,-0.0,-0.9596875309693367,0.2810691069861263,0.0,0.0,0.0,0,0,0.0
0,-0.7607378845267606,-1.0154215552620007,0,-0.0,-0.0,-0.9609619215544698,0.2766806558513641,0.0,0.0,0.0,0,0,0.0
0,-0.7659480847964767,-1.019509136722632,0,-0.0,-0.0,-0.9622745465814271,0.2720803135133246,0.0,0.0,0.0,0,0,0.0
0,-0.7713233234799461,-1.023397845935634,0,-0.0,-0.0,-0.9636224655786526,0.26726717687010976,0.0,0.0,0.0,0,0,0.0
0,-0.7767422980824282,-1.0272141237742183,0,-0.0,-0.0,-0.9649979481511505,0.26225743090343423,0.0,0.0,0.0,0,0,0.0
0,-0.7821898664863509,-1.0309896072446736,0,-0.0,-0.0,-0.9662843183135387,0.25747740906988315,0.0,0.0,0.0,0,0,0.0
0,-0.7876599256781666,-1.034736190837013,0,-0.0,-0.0,-0.9674813275635898,0.2529424456586792,0.0,0.0,0.0,0,0,0.0
0,-0.7930958034306297,-1.038517587461786,0,-0.0,-0.0,-0.9686012744986018,0.24861932957773877,0.0,0.0,0.0,0,0,0.0
0,-0.7984905674809433,-1.0423578077025475,0,-0.0,-0.0,-0.9696587431335395,0.24446251627741328,0.0,0.0,0.0,0,0,0.0
0,-0.803876838402616,-1.046199113256738,0,-0.0,-0.0,-0.9707415016816329,0.2401269183429636,0.0,0.0,0.0,0,0,0.0
0,-0.8094136270065586,-1.0498307758636374,0,-0.0,-0.0,-0.971876315823217,0.2354918825392728,0.0,0.0,0.0,0,0,0.0
0,-0.8150494470070018,-1.05331596717058,0,-0.0,-0.0,-0.9730413048842209,0.23063091507690936,0.0,0.0,0.0,0,0,0.0
0,-0.8207801489835304,-1.056648674131519,0,-0.0,-0.0,-0.9742106336211935,0.22564051351517675,0.0,0.0,0.0,0,0,0.0
0,-0.8265487112775634,-1.059915872086071,0,-0.0,-0.0,-0.9752934462265814,0.2209133172705493,0.0,0.0,0.0,0,0,0.0
0,-0.8323231954713313,-1.0631855342102208,0,-0.0,-0.0,-0.97629569197409,0.21644103546424084,0.0,0.0,0.0,0,0,0.0
0,-0.8380776238449281,-1.0664751217864774,0,-0.0,-0.0,-0.9772211548129093,0.21222350149341163,0.0,0.0,0.0,0,0,0.0
0,-0.8438103657984144,-1.0697794890137757,0,-0.0,-0.0,-0.978104742510033,0.20811322081833758,0.0,0.0,0.0,0,0,0.0
0,-0.849516420025973,-1.0731437157332506,0,-0.0,-0.0,-0.9790055399276174,0.20383363998867893,0.0,0.0,0.0,0,0,0.0
0,-0.8553256417376965,-1.0763426239172387,0,-0.0,-0.0,-0.9799276432349273,0.19935349012254824,0.0,0.0,0.0,0,0,0.0
0,-0.8612469519344046,-1.0793216616663515,0,-0.0,-0.0,-0.9808870617151338,0.1945779333836476,0.0,0.0,0.0,0,0,0.0
0,-0.8672477601303493,-1.0821412068973277,0,-0.0,-0.0,-0.9818700081046858,0.18955549895612153,0.0,0.0,0.0,0,0,0.0
0,-0.8733082503878499,-1.0848405688809248,0,-0.0,-0.0,-0.9828229428842078,0.1845509765360923,0.0,0.0,0.0,0,0,0.0
0,-0.8793589479452196,-1.087546154542254,0,-0.0,-0.0,-0.9837038188047463,0.17979654298389317,0.0,0.0,0.0,0,0,0.0
0,-0.8854125691013489,-1.0902592402420739,0,-0.0,-0.0,-0.9845138336702599,0.1753069060587395,0.0,0.0,0.0,0,0,0.0
0,-0.8914502613514096,-1.0930212478945127,0,-0.0,-0.0,-0.9852851190036764,0.17091879437297444,0.0,0.0,0.0,0,0,0.0
0,-0.897446620228928,-1.0958427974061087,0,-0.0,-0.0,-0.98606147127316,0.16638141383763697,0.0,0.0,0.0,0,0,0.0
0,-0.9035527418028131,-1.0984694488388984,0,-0.0,-0.0,-0.9868462671651893,0.1616615136083161,0.0,0.0,0.0,0,0,0.0
0,-0.9097470881005725,-1.100842980893523,0,-0.0,-0.0,-0.9876560089077241,0.15663846292806133,0.0,0.0,0.0,0,0,0.0
0,-0.9160025595939125,-1.1030701693402747,0,-0.0,-0.0,-0.988492794522678,0.15126795819586733,0.0,0.0,0.0,0,0,0.0
0,-0.9223254468091222,-1.105122128695389,0,-0.0,-0.0,-0.9893296577709224,0.14569429726269112,0.0,0.0,0.0,0,0,0.0
0,-0.9286451039739212,-1.1071410824627719,0,-0.0,-0.0,-0.9901045426002438,0.140331730988974,0.0,0.0,0.0,0,0,0.0
0,-0.9349808448948808,-1.1092007775849717,0,-0.0,-0.0,-0.9908076832078714,0.13527799117465625,0.0,0.0,0.0,0,0,0.0
0,-0.9412330683489945,-1.1113386373530887,0,-0.0,-0.0,-0.9914647384164742,0.13037512215431482,0.0,0.0,0.0,0,0,0.0
0,-0.9475105000994465,-1.1135740373681027,0,-0.0,-0.0,-0.9921228812124493,0.1252684660028548,0.0,0.0,0.0,0,0,0.0
0,-0.9538356553320032,-1.115515957977396,0,-0.0,-0.0,-0.9927831360630496,0.11992349539942705,0.0,0.0,0.0,0,0,0.0
0,-0.9602845435597969,-1.1171398627854732,0,-0.0,-0.0,-0.9934420287176757,0.11433693881379126,0.0,0.0,0.0,0,0,0.0
0,-0.9667693743991143,-1.1185561047467434,0,-0.0,-0.0,-0.9941002365379371,0.10846529267566393,0.0,0.0,0.0,0,0,0.0
0,-0.9732775027123942,-1.1198700125114298,0,-0.0,-0.0,-0.9947448695442836,0.10238478654236784,0.0,0.0,0.0,0,0,0.0
0,-0.9798291679183908,-1.121131796478815,0,-0.0,-0.0,-0.9953311722226327,0.09651869042791583,0.0,0.0,0.0,0,0,0.0
0,-0.9863256928632762,-1.1224785584067845,0,-0.0,-0.0,-0.9958557235211956,0.09094711611742329,0.0,0.0,0.0,0,0,0.0
0,-0.9927916830531841,-1.1239866162009147,0,-0.0,-0.0,-0.9963424333649594,0.0854503099841735,0.0,0.0,0.0,0,0,0.0
0,-0.9992305941328237,-1.1254648152602962,0,-0.0,-0.0,-0.9968158402296621,0.07973820080258073,0.0,0.0,0.0,0,0,0.0
0,-1.005820231500544,-1.1266010754480358,0,-0.0,-0.0,-0.997271644841159,0.07381914653942563,0.0,0.0,0.0,0,0,0.0
0,-1.0124153666664921,-1.127311979724708,0,-0.0,-0.0,-0.9977082357511472,0.06766296117029777,0.0,0.0,0.0,0,0,0.0
0,-1.019040722940996,-1.1278870875764704,0,-0.0,-0.0,-0.9981262692515762,0.06118783073397881,0.0,0.0,0.0,0,0,0.0
0,-1.0256351713458283,-1.1284103825403342,0,-0.0,-0.0,-0.9985094297996308,0.05457947051058916,0.0,0.0,0.0,0,0,0.0
0,-1.0322687590537822,-1.1288682603796099,0,-0.0,-0.0,-0.9988373157797479,0.04820805540475853,0.0,0.0,0.0,0,0,0.0
0,-1.0388910735996595,-1.1294058561341045,0,-0.0,-0.0,-0.9991142951254962,0.04207879841301068,0.0,0.0,0.0,0,0,0.0
0,-1.0454953502236621,-1.1299605156210015,0,-0.0,-0.0,-0.9993454315262075,0.036176076178851456,0.0,0.0,0.0,0,0,0.0
0,-1.0521322211594752,-1.1302807680485922,0,-0.0,-0.0,-0.9995468871730738,0.030100171803800087,0.0,0.0,0.0,0,0,0.0
0,-1.05878362785753,-1.1303062668846786,0,-0.0,-0.0,-0.9997176831829264,0.023760343670955808,0.0,0.0,0.0,0,0,0.0
0,-1.0654171223098368,-1.1301364897784172,0,-0.0,-0.0,-0.999852577992817,0.017170389661205578,0.0,0.0,0.0,0,0,0.0
0,-1.0720590502398673,-1.129762168456333,0,-0.0,-0.0,-0.9999457695574788,0.01041431438460879,0.0,0.0,0.0,0,0,0.0
0,-1.0786866556533372,-1.129333374748562,0,-0.0,-0.0,-0.9999924797727366,0.003878195195308045,0.0,0.0,0.0,0,0,0.0
0,-1.0853260102946103,-1.1289497416084882,0,0.0,0.0,0.9999970914248064,0.0024118751889878115,0.0,0.0,0.0,0,0,0.0
0,-1.0919706630969104,-1.1286323057671908,0,0.0,0.0,0.9999627146059814,0.008635357423793335,0.0,0.0,0.0,0,0,0.0
